419.071,419.113,0.0420227,36,108,2.08821,2.01356,31.9105,22.3775,34.4418,37.5361,18.8625,34.1575,
387.027,387.027,0,21,63,0.913948,0.885672,27.2285,14.1375,11.8432,29.6139,25.1103,19.0069,
416.741,416.741,-5.68434e-13,34,102,0.833421,0.789242,44.167,26.75,42.8968,29.3761,43.7875,32.1025,
373.282,373.349,0.0669384,42,126,3.08206,2.99847,32.0375,26.9625,45.3382,7.27107,55.9636,3.7575,
388.555,388.555,-1.19371e-12,30,90,1.01599,0.978391,20.9365,29.0425,30.965,21.395,11.0917,21.155,
382.599,382.599,4.54747e-13,30,90,1.58848,1.53764,38.419,21.073,41.1975,16.4825,42.7239,40.6006,
370.569,370.648,0.0789389,46,138,7.41441,7.29561,35.638,19.409,46.2757,3.3,48.7467,11.8794,
379.273,379.301,0.028155,44,132,5.49261,5.41649,23.9605,19.5575,37.2439,19.5575,32.3314,33.0942,
386.555,386.654,0.0988562,55,165,10.012,9.88829,31.3915,25.8355,31.0346,20.9861,35.0142,10.4397,
386.837,386.868,0.0315209,42,126,3.31117,3.24856,34.631,25.498,24.6904,35.5682,26.5,44.005,
372.835,372.883,0.0479661,48,144,10.9306,10.7988,38.607,25.79,31.3875,30.9525,35.7275,6.6725,
