Attack510Repeat1.txt,78.9674,122.373,122.373,-1.42109e-14,29,145,48.2212,47.7558,5.2973,22.7143,5.2973,22.7143,5.2973,22.7143,5.2973,22.7143,5.2973,22.7143,
radius,2.2834,4.5668,6.8502,9.1336,11.417,
activeArcs_record,0,2,3,5,7,8,9,12,21,25,35,37,45,50,54,61,62,66,68,78,88,92,96,98,103,107,117,127,137,146,149,150,160,168,178,188,195,198,204,210,216,
C0a,27.8504,23.3729,18.5442,7.60345,5.72983,8.82907,12.336,13.3211,11.813,14.2367,11.5948,17.3762,17.3865,14.059,15.2815,18.6764,18.6901,17.7459,18.378,22.5285,15.3934,19.9305,25.3104,19.2428,11.3555,10.8541,15.0454,13.8276,12.1965,15.0988,11.1436,13.5108,13.8157,14.0983,14.9067,15.103,14.9773,12.5452,9.31483,20.0725,29.3242,
Yoptimal_record,0.113857,0.2807,0.0918083,0.114823,0.0680435,0.290446,0.0403221,0.113857,0.2807,0.0918083,0.0706773,0.0441461,0.0680435,0.290446,0.0403221,0.101725,0.012132,0.225662,0.146846,0.0706773,0.11219,0.290446,0.0383465,0.00197558,0.101725,0.237794,0.146846,0.0706773,0.440982,0.00197558,0.217523,0.121996,0.146846,0.0706773,0.440982,0.00197558,0.217523,0.121996,0.217523,0.440982,0.00197558,
x,3.78,5.32,5.355,6.335,6.475,8.12,8.645,9.87,12.46,12.495,14.525,17.64,17.78,19.495,21.105,25.2,25.235,26.285,26.88,28.07,32.865,32.935,34.02,35.945,39.795,39.83,41.3,42.07,45.465,48.51,50.645,51.835,53.55,54.18,58.275,61.075,62.895,64.085,64.925,67.305,68.985,
y,27.325,24.975,22.525,16.15,14.15,13.2,9.7,44.1,38.625,36.175,20.525,18.525,16.525,12.05,4.675,47.675,46.975,43.85,43.025,30.1,22.2,18.675,14.8,9.6,46.325,45.625,40.25,34.65,25.525,10.425,44.525,44.175,36.75,34.8,21.65,6.875,41.425,41.075,38.2,28.275,23.4,
Attack1010Repeat1.txt,96.5232,145.446,145.497,0.0508846,57,285,568.214,561.209,41.901,46.6604,41.901,46.6604,41.901,46.6604,41.901,46.6604,41.901,46.6604,
radius,2.3236,4.6472,6.9708,9.2944,11.618,
activeArcs_record,0,1,2,3,4,5,6,7,11,15,20,25,30,35,40,47,57,58,63,68,72,76,77,78,82,98,103,107,112,117,122,127,146,149,153,158,159,160,165,170,188,190,196,201,206,211,216,221,230,239,245,246,250,255,261,265,270,275,284,285,288,292,298,308,313,317,326,327,328,331,337,347,358,362,367,368,372,376,377,380,390,405,409,414,418,422,423,428,434,443,446,449,451,
C0a,11.96,8.49165,8.13748,7.70146,5.7079,3.87232,7.55463,19.9771,6.02921,5.51406,7.66264,7.46625,7.70887,11.5653,11.7387,10.582,6.69198,6.99157,5.58506,5.88716,6.15325,13.6962,13.972,10.8894,17.5461,8.77513,9.06466,8.68093,9.39076,11.5145,13.0112,14.2889,5.81592,5.78468,4.84266,4.78841,4.64178,4.50401,5.09204,5.87804,17.7414,9.75531,12.2688,15.0017,14.4888,11.1976,11.4605,10.2905,7.71433,4.98913,5.15489,5.1631,6.86531,8.54927,9.99178,9.41053,9.28154,8.91687,6.28205,8.63379,7.50627,7.0287,11.6771,8.20936,12.9077,12.5111,7.11969,8.68014,9.78899,9.10343,8.63146,15.1451,19.4124,7.41734,6.72477,6.66202,5.2691,6.0803,6.17414,7.02033,6.59303,11.4643,13.5093,12.781,13.0422,12.8565,11.2439,20.948,14.9359,5.13869,6.32484,8.95246,12.55,
Yoptimal_record,0.261178,0.0378112,0.0392022,0.00398371,0.00706392,0.125952,0.173861,0.350948,0.261178,0.0378112,0.0392022,0.00398371,0.00706392,0.125952,0.173861,0.350948,0.0198381,0.279151,0.0392022,0.00398371,0.00706392,0.0685418,0.0334768,0.0239331,0.173861,0.350948,0.0198381,0.279151,0.0392022,0.0795894,0.0334768,0.197794,0.350948,0.298989,0.0392022,0.0158482,0.0605796,0.00316165,0.0334768,0.197794,0.0359541,0.314994,0.338192,0.0158482,0.0605796,0.00316165,0.0334768,0.197794,0.0359541,0.314994,0.00228981,0.335902,0.0158482,0.0605796,0.00316165,0.0334768,0.197794,0.0359541,0.158101,0.156894,0.00228981,0.35175,0.0605796,0.0366385,0.197794,0.0359541,0.0413376,0.0542127,0.0625504,0.156894,0.35404,0.0605796,0.0366385,0.233748,0.020906,0.0204315,0.0542127,0.0967817,0.122662,0.35404,0.0605796,0.270386,0.020906,0.0746442,0.0967817,0.0688137,0.0538485,0.35404,0.0605796,0.291292,0.171426,0.0688137,0.0538485,
x,1.925,2.1,2.275,2.555,2.8,3.465,3.605,3.85,5.005,5.18,6.65,6.965,7.315,8.155,8.435,9.205,11.095,11.27,12.565,13.405,13.51,13.685,14.84,14.91,15.05,16.38,17.43,17.605,17.99,19.25,20.51,20.79,23.03,23.31,23.695,24.15,24.22,24.22,24.36,25.235,29.47,29.785,30.485,31.29,31.395,31.78,31.815,32.795,35.735,36.295,37.1,37.24,38.045,38.29,39.48,39.48,40.25,40.425,41.23,41.37,42.735,42.875,43.435,45.43,46.515,46.55,47.25,48.09,48.44,48.58,49.7,50.715,53.025,53.655,54.075,54.075,54.915,55.58,55.93,56.595,57.68,60.97,61.25,61.81,62.125,63.84,63.945,64.54,64.96,67.13,67.69,69.055,69.16,
y,41.225,39.475,39.275,39,37.875,36,32,25.5,46.175,44.425,42.675,41.55,38.675,31.75,23.65,11.525,45.925,45.825,43.85,39.875,38.125,33.075,32.625,30.6,26.5,5.475,43.375,43.275,42.3,34.45,32.275,27.6,2.475,39.325,38.775,30.875,30.625,30.475,27.675,22.425,9.325,3.95,42.9,37.675,36.85,32.325,30.925,24.05,20.3,7.225,48.475,48.2,46.15,38.05,28.7,28.375,19.975,19.375,5.975,4.45,48.15,47.875,38.9,25.8,10.85,10.625,4.75,4.075,2.7,1.175,44.125,37.15,18.475,7.65,5.9,5.6,4.925,3.1,2.6,40.575,31.825,13.525,11.95,10.425,9.975,7.8,6,30.05,26.825,19.075,17.85,16.175,14.375,
Attack1510Repeat1.txt,89.3085,158.214,158.298,0.08351,67,335,3324.3,3303.35,5.2323,35.0213,5.2323,35.0213,5.2323,35.0213,5.2323,35.0213,5.2323,35.0213,
radius,2.3938,4.7876,7.1814,9.5752,11.969,
activeArcs_record,1,2,3,4,6,8,9,15,16,21,27,32,42,52,55,57,61,66,76,82,91,92,100,101,103,109,119,128,129,134,138,142,144,147,150,159,169,173,179,184,192,199,204,214,224,225,229,231,236,241,242,246,256,257,265,270,280,284,285,287,292,302,307,313,323,327,328,330,333,337,338,349,353,354,363,372,374,376,380,384,385,399,400,405,409,410,415,420,423,429,435,444,449,454,460,461,464,465,466,469,472,482,486,491,495,505,510,514,521,532,537,547,551,553,556,557,563,577,583,584,594,598,603,609,618,628,633,634,643,648,655,658,664,667,670,673,676,
C0a,24.5755,20.6475,18.265,5.74586,2.11698,15.0864,16.16,5.67335,5.8185,5.03509,3.80623,4.18803,3.9368,4.01,3.76962,5.22394,5.01384,3.86602,3.20732,4.43519,3.30619,5.11953,3.55578,2.94043,3.55951,4.41956,5.89041,8.48261,6.43467,6.94158,5.75066,9.89044,8.51466,9.9165,6.72019,8.08619,4.77678,4.29535,5.96029,4.60566,7.02728,4.93,6.81162,6.14906,4.7733,5.12978,6.70458,7.19701,8.11104,7.38147,6.2395,3.89647,4.10202,4.07953,8.10223,5.90021,11.1222,9.25378,9.5032,6.36805,6.26099,6.17156,6.96417,8.80265,6.65433,6.50577,6.96096,6.63931,5.10406,4.42719,4.76944,4.27468,3.89979,3.55135,4.59471,4.5845,5.74826,2.37118,1.96573,1.87683,3.35491,5.21009,4.50245,10.6192,6.39316,6.26631,4.04031,5.37651,4.62871,8.43759,11.5434,7.95063,10.1036,3.44803,4.45982,5.23674,5.98695,4.98913,5.90122,7.89882,11.8308,4.72699,4.79438,4.51643,6.04669,5.20265,4.00532,3.79189,4.97025,7.21543,6.27579,5.1188,7.80526,8.64436,7.692,8.6199,5.63205,4.15856,8.73615,8.46353,8.58492,9.10862,4.64321,8.48591,7.57001,5.73342,7.36376,11.02,7.89446,9.31877,10.1027,9.49165,7.22737,6.14088,12.8408,19.1412,25.3379,
Yoptimal_record,0.239422,0.00724747,0.193264,0.116917,0.156099,0.22355,0.0635008,0.126486,0.112936,0.00724747,0.193264,0.116917,0.156099,0.22355,0.0635008,0.126486,0.112936,0.00724747,0.193264,0.116917,0.146005,0.0100933,0.231508,0.0555425,0.239422,0.00724747,0.193264,0.0709631,0.0459541,0.146005,0.0100933,0.107436,0.124071,0.0555425,0.239422,0.00724747,0.193264,0.0709631,0.0459541,0.263535,0.179614,0.239422,0.00724747,0.264227,0.0185484,0.0274057,0.200982,0.0625528,0.179614,0.204729,0.034693,0.00724747,0.091063,0.173164,0.0185484,0.228388,0.0625528,0.169128,0.0104857,0.204729,0.0419405,0.091063,0.191713,0.228388,0.0625528,0.0485812,0.120547,0.0104857,0.204729,0.00858954,0.0333509,0.091063,0.0715171,0.120196,0.228388,0.0611735,0.0604462,0.120547,0.213319,0.018288,0.0150629,0.125025,0.0375552,0.120196,0.0758834,0.152504,0.0611735,0.120547,0.0604462,0.231607,0.0150629,0.125025,0.0375552,0.196079,0.0972234,0.055281,0.0184755,0.033726,0.00897209,0.180993,0.231607,0.0150629,0.125025,0.0375552,0.196079,0.115699,0.089007,0.189965,0.231607,0.140088,0.233634,0.115699,0.0866113,0.00239575,0.0532377,0.136728,0.231607,0.140088,0.0576214,0.176013,0.20231,0.0532377,0.139123,0.231607,0.140088,0.0576214,0.113714,0.0622989,0.255548,0.139123,0.231607,0.140088,0.0576214,0.113714,0.0622989,0.255548,0.139123,
x,0.7,0.84,0.91,1.05,1.12,1.47,1.715,2.45,2.975,3.22,3.395,3.64,3.99,4.795,5.04,5.32,5.845,6.055,6.3,6.93,7.49,7.7,8.26,8.26,8.505,8.785,10.43,11.235,11.515,12.18,12.39,12.495,12.915,12.915,13.37,13.65,15.75,16.03,16.415,16.94,17.605,18.515,19.11,20.02,20.65,20.895,21.035,21.56,21.945,22.645,22.715,23.205,23.765,23.905,24.43,25.2,26.985,27.23,27.265,27.545,27.93,28.665,29.33,30.555,31.85,31.955,32.27,31.99,32.515,32.83,33.11,33.845,34.37,34.44,35.245,35.35,35.455,35.735,35.91,36.19,36.855,37.555,37.8,37.975,38.08,38.185,38.325,38.92,38.955,39.13,39.97,40.705,41.195,41.37,42.14,42.525,42.21,42.595,43.12,43.645,43.785,44.03,44.31,44.94,45.01,46.62,47.005,47.95,48.685,49.665,50.19,51.555,51.555,52.675,52.15,53.095,53.97,55.02,55.51,55.685,56.595,56.77,57.785,58.975,59.325,60.305,61.775,62.09,62.58,63.035,65.555,65.765,66.395,67.69,68.005,68.005,68.39,
y,28.125,26.15,24.95,18.575,16.25,8.425,7.925,42.975,42.75,38.325,34.875,22.55,16.1,1.2,0.7,47.55,47.325,38.65,34.625,25.325,15.175,13.75,2.4,1.425,48.6,38.65,33.725,30.125,25.625,13.2,11.775,7.5,6.225,5.25,47.625,42.55,34.1,33.85,22.125,13.175,5.875,45.9,42.275,31.875,20.45,19.625,17.075,12.675,5.6,47.05,42.225,39.95,30.325,29.025,24.825,17.025,5.625,4.575,4.45,48,41.65,31.7,29.2,17.175,2.975,2.975,2.975,2.85,45.275,43.75,43.2,32.1,30.9,30.375,17.675,7.3,2.7,4.5,44.525,43.975,42.375,34.075,33.325,25.975,18.325,13.125,8.5,2.325,0.525,41.025,35.9,32.5,29.85,20.225,11.35,9.775,9.9,8.325,7.45,4.075,42.85,30.9,30.125,24.425,21.625,13.15,8.775,7.35,48.275,32.8,24.4,14.35,11.55,10.875,10.575,10.325,48.6,34.65,28.75,28.475,18,17.575,14.975,45.275,38.125,33.8,32.175,28.15,19.675,14.125,39.125,38.875,35.85,34.5,30.475,27.225,24.025,
Attack2010Repeat1.txt,102.61,203.849,204.87,1.02104,54,270,3706.71,3686.18,51.1034,36.9554,51.1034,36.9554,51.1034,36.9554,51.1034,36.9554,51.1034,36.9554,
radius,2.3754,4.7508,7.1262,9.5016,11.877,
activeArcs_record,2,3,6,7,9,21,26,42,46,54,66,71,91,92,96,97,108,109,113,132,137,142,153,159,175,180,185,195,204,224,225,229,231,236,241,246,247,265,270,280,284,287,292,298,306,313,323,327,328,333,339,349,364,374,377,380,388,398,400,413,422,423,431,441,451,456,466,469,481,482,490,500,501,505,515,526,531,541,543,547,561,569,574,584,594,606,618,623,634,643,644,649,650,659,660,661,665,680,684,689,694,698,701,705,706,710,725,726,732,737,741,747,751,766,771,781,786,793,794,802,805,807,813,814,822,825,827,839,843,848,858,863,868,885,888,894,897,900,
C0a,10.3611,4.53278,3.84401,5.50349,13.0697,3.50565,7.60345,4.73207,4.88083,5.02881,6.23982,6.38834,6.15939,9.61337,9.45648,7.15196,8.96437,6.90294,7.40017,4.0111,4.48563,3.86207,4.36038,4.04353,10.0721,4.81727,5.52113,9.00316,3.989,4.89146,8.89994,7.82343,5.77751,5.00873,2.88617,7.51482,4.50245,4.17653,5.91934,7.58109,4.00944,3.05378,3.82604,4.28516,2.89774,5.30519,3.74961,5.95789,3.41315,3.38895,3.67418,5.61346,4.6233,4.07983,6.85328,5.66446,3.79057,4.32782,8.73756,5.67152,4.94899,9.70598,4.19125,3.8176,4.00656,3.65952,6.34881,3.09458,2.18195,5.99416,3.50822,2.90739,8.07655,3.5399,2.75661,8.39901,7.06977,3.88232,7.5404,2.38933,4.07236,8.43086,10.3244,11.6135,7.83413,2.5773,2.49046,1.62929,6.74653,2.7119,5.88541,11.3023,5.00888,13.1192,12.221,3.65952,4.21456,7.8848,8.15665,3.64726,4.28621,2.42588,8.20441,7.26395,8.46463,2.96985,5.20525,2.62652,9.32367,3.18944,5.05128,3.47794,2.43805,16.1879,15.9921,10.9459,3.95707,9.58249,5.7717,24.171,1.52069,17.6828,19.1845,18.1176,20.5632,3.39648,23.5223,10.1666,6.74855,6.30971,6.22615,5.78298,10.2189,4.08545,10.5711,15.5308,16.3564,21.8449,
Yoptimal_record,0.290409,0.118191,0.190812,0.15622,0.244368,0.290409,0.118191,0.190812,0.15622,0.244368,0.290409,0.118191,0.227403,0.119629,0.00105142,0.243316,0.0948853,0.195524,0.118191,0.227403,0.120681,0.243316,0.0948853,0.313715,0.227403,0.120681,0.243316,0.0948853,0.313715,0.183212,0.0441907,0.0748883,0.0457923,0.243316,0.0948853,0.158695,0.15502,0.183212,0.119079,0.0457923,0.243316,0.0948853,0.158695,0.15502,0.183212,0.119079,0.0457923,0.0178403,0.225476,0.0948853,0.158695,0.338232,0.119079,0.0636326,0.225476,0.0948853,0.158695,0.0747389,0.263493,0.119079,0.236793,0.0523152,0.253581,0.0747389,0.263493,0.119079,0.236793,0.0523152,0.213487,0.0400935,0.0747389,0.188856,0.0746366,0.119079,0.289109,0.213487,0.114832,0.0850892,0.103767,0.193716,0.289109,0.213487,0.114832,0.0850892,0.297483,0.289109,0.213487,0.114832,0.0850892,0.255009,0.0424733,0.0838335,0.205275,0.0222572,0.142594,0.0486362,0.114832,0.0850892,0.255009,0.0424733,0.0838335,0.205275,0.0222572,0.134581,0.00801296,0.163469,0.179514,0.160584,0.0424733,0.0838335,0.205275,0.156838,0.171482,0.179514,0.160584,0.0424733,0.289109,0.248168,0.0801514,0.0118669,0.0118669,0.167648,0.00140254,0.159182,0.315691,0.273217,0.0158913,0.248168,0.0920183,0.167648,0.00140254,0.474872,0.0158913,0.340186,0.167648,0.00140254,0.474872,0.0158913,
x,0.98,1.225,1.61,1.96,2.135,3.57,4.13,5.425,5.775,6.16,7.385,7.77,9.905,10.885,11.095,11.165,12.32,12.565,12.635,14.07,15.085,15.54,16.485,17.115,18.34,18.445,19.005,19.915,20.3,22.19,22.19,22.26,22.47,22.855,23.38,23.73,23.8,24.745,24.885,25.41,25.9,26.11,26.635,27.125,27.195,27.965,28.49,28.77,28.91,29.015,29.61,30.52,31.605,32.235,32.375,32.62,33.04,33.81,33.985,34.79,35.385,35.63,36.505,37.065,37.31,37.94,38.395,38.64,39.375,39.76,40.04,40.32,40.355,40.635,41.265,41.405,41.93,42.42,42.7,42.735,43.995,44.485,44.835,45.395,45.85,46.865,47.46,47.775,48.86,49.07,49.21,49.49,49.63,50.015,50.05,50.05,50.155,51.24,51.275,51.415,51.66,52.01,52.57,52.605,52.78,52.78,53.235,53.445,53.9,54.005,54.215,54.635,54.81,55.825,56.245,56.875,57.19,57.435,57.715,58.205,57.12,59.045,59.92,60.235,60.41,58.52,61.145,62.37,62.65,63.245,64.225,64.715,65.765,67.55,67.655,67.97,68.145,68.74,
y,28.25,25.1,22,21.15,16.95,33.85,30.425,21.5,20.65,9.175,32.075,31.225,20,18.55,11.275,9.475,33.3,31.425,30.85,18.275,12.95,9.95,38.5,34.4,23.175,11.5,10.3,44.2,34.675,25.75,23.475,15.675,14.4,10.225,47.85,36.925,32.275,25.675,16.575,13.175,6.9,46.75,41.775,29.425,27.7,15.675,10.05,7.95,5.7,45.375,43.05,29.975,19.05,11.175,8.925,42.775,41.8,33.7,27.975,18.175,9.7,7.225,39.825,35.8,22.925,16.475,4.925,2.45,39.25,36.2,34.9,21.225,18.125,15.75,1.45,35.575,30.1,18.75,16.9,13.8,1.8,35.175,31.35,22.4,16.65,2.6,38,35.925,24.7,20.65,17.375,7.675,4.175,43.5,43.025,37.875,37.2,25.4,25.25,13.15,11.15,5.275,45.85,45.375,44.8,39.65,31.625,28.575,15.925,8.9,6.525,40.55,39.975,26.125,20.125,15,7.5,43.75,41.4,31.55,18.875,26.9,21.675,21.05,19.75,8.025,17.875,44.375,42.025,33.85,28.925,27.85,24.825,41.275,37.075,34.425,33.975,31.15,
